2021-10-08,30.8
2021-10-08,64
2021-10-08,60.2
2021-10-08,67.1
2021-10-08,66.3
2021-10-08,32.4
2021-10-08,1.5
2021-10-08,33
2021-10-08,8.6
2021-10-08,16.4
2021-10-08,23.8
2021-10-08,63.8
2021-10-08,25.7
2021-10-08,39.3
2021-10-09,14
2021-10-09,21.9
2021-10-09,7.9
2021-10-09,18.9
2021-10-09,16.3
2021-10-09,10.8
2021-10-09,28.6
2021-10-09,24.7
2021-10-09,29.6
2021-10-09,36.6
2021-10-09,58.5
2021-10-09,57
2021-10-09,23.5
2021-10-09,18.9
2021-10-09,43.3
2021-10-09,34.2
2021-10-09,29.2
2021-10-09,28.1
2021-10-09,22.6
2021-10-09,23.8
2021-10-09,38.8
2021-10-09,36.2
2021-10-09,25.5
2021-10-09,18.9
2021-10-10,23.4
2021-10-10,27.7
2021-10-10,36.3
2021-10-10,24.5
2021-10-10,30.2
2021-10-10,31.8
2021-10-10,27.2
2021-10-10,39.8
2021-10-10,43
2021-10-10,27.2
2021-10-10,45.9
2021-10-10,40.9
2021-10-10,43.1
2021-10-10,61.3
2021-10-10,4.2
2021-10-10,15.7
2021-10-10,27.5
2021-10-10,37.1
2021-10-10,27.2
2021-10-10,32.6
2021-10-10,39
2021-10-10,38.3
2021-10-10,21.1
2021-10-11,31.8
2021-10-11,23
2021-10-11,15.1
2021-10-11,13.6
2021-10-11,20.4
2021-10-11,16.7
2021-10-11,26
2021-10-11,20.9
2021-10-11,18.9
2021-10-11,27.4
2021-10-11,5.5
2021-10-11,61.8
2021-10-11,33.4
2021-10-11,41.3
2021-10-11,49
2021-10-11,52.3
2021-10-11,39.9
2021-10-11,49.4
2021-10-11,57
2021-10-11,32.7
2021-10-11,49.9
2021-10-11,54.7
2021-10-11,40.6
2021-10-11,37.8
2021-10-12,31.3
2021-10-12,34.7
2021-10-12,30
2021-10-12,23.8
2021-10-12,33.7
2021-10-12,38.5
2021-10-12,66.9
2021-10-12,56.4
